inputIp,note,inetnum,netname,descr,country,adminC,techC,status,mntBy,created,lastModified,source,person,remarks,address,phone,nicHdl,route,origin,yResultLabel,org,geoloc,organisation,orgName,orgType,abuseC,mntRef,role,abuseMailbox,faxNo,mntLower,mntRoutes,mntDomains,availableAt,netRange,cidr,netName,netHandle,parent,netType,organization,regDate,updated,ref,orgId,city,stateProv,postalCode,comment,orgNocHandle,orgNocName,orgNocPhone,orgNocEmail,orgNocRef,orgAbuseHandle,orgAbuseName,orgAbusePhone,orgAbuseEmail,orgAbuseRef,orgTechHandle,orgTechName,orgTechPhone,orgTechEmail,orgTechRef,rwhoisV_1_0V_1_5,network,contact,originAs,orgRoutingHandle,orgRoutingName,orgRoutingPhone,orgRoutingEmail,orgRoutingRef,mntIrt,irt,eMail,auth,rwhoisV_1_5,customer,custName,rTechHandle,rTechName,rTechPhone,rTechEmail,rTechRef,rAbuseHandle,rAbuseName,rAbusePhone,rAbuseEmail,rAbuseRef,rnocHandle,rnocName,rnocPhone,rnocEmail,rnocRef,notify,language,orgDnsHandle,orgDnsName,orgDnsPhone,orgDnsEmail,orgDnsRef,referralRwhois,sponsoringOrg,memberOf,seeHttp
89.34.99.76,this output has been filtered.,89.34.96.0 - 89.34.99.255,UK-HYDRACOM-20051129,,GB,ZN396-RIPE,ZN396-RIPE HCN11-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT HYDRA-MNT RIPE-NCC-HM-MNT HYDRA-MNT HYDRA-MNT HYDRA-MNT,2016-03-18T10:02:35Z 2013-10-16T13:57:51Z 2016-03-06T17:45:48Z 2018-06-28T01:32:59Z,2017-01-20T18:35:04Z 2018-02-20T23:53:30Z 2017-01-20T18:18:45Z 2018-06-28T01:33:16Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Zare NOC,,"Elm House, 10 Fountain Court BS32 4LA Bristol UNITED KINGDOM C/O Blenheim, Elm House, 10 Fountain Court BS32 4LA Bristol",+442034751254 +4402034751254,ZN396-RIPE,89.34.96.0/22,AS25369,vpn,ORG-HCL11-RIPE,51.507386 -0.127700,ORG-HCL11-RIPE,Hydra Communications Ltd,LIR,AR17698-RIPE,RIPE-NCC-HM-MNT HYDRA-MNT PRAGER-MNT,,,,HYDRA-MNT,HYDRA-MNT,HYDRA-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.34.99.78,this output has been filtered.,89.34.96.0 - 89.34.99.255,UK-HYDRACOM-20051129,,GB,ZN396-RIPE,ZN396-RIPE HCN11-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT HYDRA-MNT RIPE-NCC-HM-MNT HYDRA-MNT HYDRA-MNT HYDRA-MNT,2016-03-18T10:02:35Z 2013-10-16T13:57:51Z 2016-03-06T17:45:48Z 2018-06-28T01:32:59Z,2017-01-20T18:35:04Z 2018-02-20T23:53:30Z 2017-01-20T18:18:45Z 2018-06-28T01:33:16Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Zare NOC,,"Elm House, 10 Fountain Court BS32 4LA Bristol UNITED KINGDOM C/O Blenheim, Elm House, 10 Fountain Court BS32 4LA Bristol",+442034751254 +4402034751254,ZN396-RIPE,89.34.96.0/22,AS25369,vpn,ORG-HCL11-RIPE,51.507386 -0.127700,ORG-HCL11-RIPE,Hydra Communications Ltd,LIR,AR17698-RIPE,RIPE-NCC-HM-MNT HYDRA-MNT PRAGER-MNT,,,,HYDRA-MNT,HYDRA-MNT,HYDRA-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.34.99.100,this output has been filtered.,89.34.96.0 - 89.34.99.255,UK-HYDRACOM-20051129,,GB,ZN396-RIPE,ZN396-RIPE HCN11-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT HYDRA-MNT RIPE-NCC-HM-MNT HYDRA-MNT HYDRA-MNT HYDRA-MNT,2016-03-18T10:02:35Z 2013-10-16T13:57:51Z 2016-03-06T17:45:48Z 2018-06-28T01:32:59Z,2017-01-20T18:35:04Z 2018-02-20T23:53:30Z 2017-01-20T18:18:45Z 2018-06-28T01:33:16Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Zare NOC,,"Elm House, 10 Fountain Court BS32 4LA Bristol UNITED KINGDOM C/O Blenheim, Elm House, 10 Fountain Court BS32 4LA Bristol",+442034751254 +4402034751254,ZN396-RIPE,89.34.96.0/22,AS25369,vpn,ORG-HCL11-RIPE,51.507386 -0.127700,ORG-HCL11-RIPE,Hydra Communications Ltd,LIR,AR17698-RIPE,RIPE-NCC-HM-MNT HYDRA-MNT PRAGER-MNT,,,,HYDRA-MNT,HYDRA-MNT,HYDRA-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.34.99.104,this output has been filtered.,89.34.96.0 - 89.34.99.255,UK-HYDRACOM-20051129,,GB,ZN396-RIPE,ZN396-RIPE HCN11-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT HYDRA-MNT RIPE-NCC-HM-MNT HYDRA-MNT HYDRA-MNT HYDRA-MNT,2016-03-18T10:02:35Z 2013-10-16T13:57:51Z 2016-03-06T17:45:48Z 2018-06-28T01:32:59Z,2017-01-20T18:35:04Z 2018-02-20T23:53:30Z 2017-01-20T18:18:45Z 2018-06-28T01:33:16Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Zare NOC,,"Elm House, 10 Fountain Court BS32 4LA Bristol UNITED KINGDOM C/O Blenheim, Elm House, 10 Fountain Court BS32 4LA Bristol",+442034751254 +4402034751254,ZN396-RIPE,89.34.96.0/22,AS25369,vpn,ORG-HCL11-RIPE,51.507386 -0.127700,ORG-HCL11-RIPE,Hydra Communications Ltd,LIR,AR17698-RIPE,RIPE-NCC-HM-MNT HYDRA-MNT PRAGER-MNT,,,,HYDRA-MNT,HYDRA-MNT,HYDRA-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.34.99.106,this output has been filtered.,89.34.96.0 - 89.34.99.255,UK-HYDRACOM-20051129,,GB,ZN396-RIPE,ZN396-RIPE HCN11-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT HYDRA-MNT RIPE-NCC-HM-MNT HYDRA-MNT HYDRA-MNT HYDRA-MNT,2016-03-18T10:02:35Z 2013-10-16T13:57:51Z 2016-03-06T17:45:48Z 2018-06-28T01:32:59Z,2017-01-20T18:35:04Z 2018-02-20T23:53:30Z 2017-01-20T18:18:45Z 2018-06-28T01:33:16Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Zare NOC,,"Elm House, 10 Fountain Court BS32 4LA Bristol UNITED KINGDOM C/O Blenheim, Elm House, 10 Fountain Court BS32 4LA Bristol",+442034751254 +4402034751254,ZN396-RIPE,89.34.96.0/22,AS25369,vpn,ORG-HCL11-RIPE,51.507386 -0.127700,ORG-HCL11-RIPE,Hydra Communications Ltd,LIR,AR17698-RIPE,RIPE-NCC-HM-MNT HYDRA-MNT PRAGER-MNT,,,,HYDRA-MNT,HYDRA-MNT,HYDRA-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.34.99.108,this output has been filtered.,89.34.96.0 - 89.34.99.255,UK-HYDRACOM-20051129,,GB,ZN396-RIPE,ZN396-RIPE HCN11-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT HYDRA-MNT RIPE-NCC-HM-MNT HYDRA-MNT HYDRA-MNT HYDRA-MNT,2016-03-18T10:02:35Z 2013-10-16T13:57:51Z 2016-03-06T17:45:48Z 2018-06-28T01:32:59Z,2017-01-20T18:35:04Z 2018-02-20T23:53:30Z 2017-01-20T18:18:45Z 2018-06-28T01:33:16Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Zare NOC,,"Elm House, 10 Fountain Court BS32 4LA Bristol UNITED KINGDOM C/O Blenheim, Elm House, 10 Fountain Court BS32 4LA Bristol",+442034751254 +4402034751254,ZN396-RIPE,89.34.96.0/22,AS25369,vpn,ORG-HCL11-RIPE,51.507386 -0.127700,ORG-HCL11-RIPE,Hydra Communications Ltd,LIR,AR17698-RIPE,RIPE-NCC-HM-MNT HYDRA-MNT PRAGER-MNT,,,,HYDRA-MNT,HYDRA-MNT,HYDRA-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.34.99.131,this output has been filtered.,89.34.96.0 - 89.34.99.255,UK-HYDRACOM-20051129,,GB,ZN396-RIPE,ZN396-RIPE HCN11-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT HYDRA-MNT RIPE-NCC-HM-MNT HYDRA-MNT HYDRA-MNT HYDRA-MNT,2016-03-18T10:02:35Z 2013-10-16T13:57:51Z 2016-03-06T17:45:48Z 2018-06-28T01:32:59Z,2017-01-20T18:35:04Z 2018-02-20T23:53:30Z 2017-01-20T18:18:45Z 2018-06-28T01:33:16Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Zare NOC,,"Elm House, 10 Fountain Court BS32 4LA Bristol UNITED KINGDOM C/O Blenheim, Elm House, 10 Fountain Court BS32 4LA Bristol",+442034751254 +4402034751254,ZN396-RIPE,89.34.96.0/22,AS25369,vpn,ORG-HCL11-RIPE,51.507386 -0.127700,ORG-HCL11-RIPE,Hydra Communications Ltd,LIR,AR17698-RIPE,RIPE-NCC-HM-MNT HYDRA-MNT PRAGER-MNT,,,,HYDRA-MNT,HYDRA-MNT,HYDRA-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.34.172.0,this output has been filtered.,89.34.172.0 - 89.34.172.255,LT-TESONET-20051129,Tesonet Route 2,KR,DB19827-RIPE DB19827-RIPE,DB19827-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT Tesonet-MNT RIPE-NCC-HM-MNT Tesonet-MNT Tesonet-MNT Tesonet-MNT,2014-12-03T10:13:14Z 2014-11-17T09:35:09Z 2014-11-17T09:58:36Z 2014-12-15T12:25:30Z,2016-05-20T14:09:17Z 2020-02-28T15:32:26Z 2014-11-17T09:58:36Z 2014-12-15T12:25:30Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,Darius Bereika,,"A. Gostauto st. 40A LT-03163 Vilnius LITHUANIA Kareiviu st. 6-530, LT-09117, Vilnius, Lithuania",+37060540733 +370 605 40733,DB19827-RIPE,89.34.172.0/24,AS201341,vpn,ORG-TL316-RIPE,,ORG-TL316-RIPE,Teso LT UAB,LIR,ID1816-RIPE,RIPE-NCC-HM-MNT Tesonet-MNT,,,,Tesonet-MNT,Tesonet-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.35.28.131,this output has been filtered.,89.35.28.0 - 89.35.31.255,UK-HYDRACOM-20051129,,GB,ZN396-RIPE,ZN396-RIPE HCN11-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT HYDRA-MNT RIPE-NCC-HM-MNT HYDRA-MNT HYDRA-MNT HYDRA-MNT,2017-02-24T10:42:03Z 2013-10-16T13:57:51Z 2016-03-06T17:45:48Z 2018-06-28T01:35:04Z,2017-02-24T10:42:03Z 2018-02-20T23:53:30Z 2017-01-20T18:18:45Z 2018-06-28T01:35:04Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Zare NOC,,"Elm House, 10 Fountain Court BS32 4LA Bristol UNITED KINGDOM C/O Blenheim, Elm House, 10 Fountain Court BS32 4LA Bristol",+442034751254 +4402034751254,ZN396-RIPE,89.35.28.0/22,AS25369,vpn,ORG-HCL11-RIPE,51.507386 -0.127700,ORG-HCL11-RIPE,Hydra Communications Ltd,LIR,AR17698-RIPE,RIPE-NCC-HM-MNT HYDRA-MNT PRAGER-MNT,,,,HYDRA-MNT,HYDRA-MNT,HYDRA-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.35.126.0,this output has been filtered.,89.35.126.0 - 89.35.126.255,LT-TESONET-20051129,Tesonet Route 3,IN,DB19827-RIPE DB19827-RIPE,DB19827-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT Tesonet-MNT RIPE-NCC-HM-MNT Tesonet-MNT Tesonet-MNT Tesonet-MNT,2014-12-03T10:13:14Z 2014-11-17T09:35:09Z 2014-11-17T09:58:36Z 2014-12-15T12:25:55Z,2016-05-20T14:09:17Z 2020-02-28T15:32:26Z 2014-11-17T09:58:36Z 2014-12-15T12:25:55Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,Darius Bereika,,"A. Gostauto st. 40A LT-03163 Vilnius LITHUANIA Kareiviu st. 6-530, LT-09117, Vilnius, Lithuania",+37060540733 +370 605 40733,DB19827-RIPE,89.35.126.0/24,AS201341,vpn,ORG-TL316-RIPE,,ORG-TL316-RIPE,Teso LT UAB,LIR,ID1816-RIPE,RIPE-NCC-HM-MNT Tesonet-MNT,,,,Tesonet-MNT,Tesonet-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.35.173.0,this output has been filtered.,89.35.173.0 - 89.35.173.127,RO-TOPLEVEL,Top Level Hosting SRL,RO,VC5274-RIPE VC5274-RIPE,VC5274-RIPE VC5274-RIPE,ASSIGNED PA,ro-toplevel-1-mnt RIPE-NCC-HM-MNT ro-toplevel-1-mnt ro-toplevel-1-mnt TLH-MNT,2016-12-08T09:37:13Z 2016-10-05T07:18:36Z 2016-10-05T07:18:36Z 2014-10-02T13:10:59Z,2016-12-08T09:37:13Z 2016-10-05T07:46:56Z 2016-10-05T07:18:36Z 2014-10-02T13:10:59Z,RIPE RIPE # Filtered RIPE RIPE,Valentin Calin,,"Soseaua Bucuresti-Pitesti, nr. 11 117715 Stefanesti ROMANIA Soseaua Bucuresti-Pitesti, nr. 11 117715 Stefanesti ROMANIA",+40212074711 +40212074711,VC5274-RIPE,89.35.173.0/24,AS59854,vpn,ORG-TLHS2-RIPE,,ORG-TLHS2-RIPE,Top Level Hosting SRL,LIR,AR37855-RIPE,ro-toplevel-1-mnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.36.24.0,this output has been filtered.,89.36.24.0 - 89.36.24.255,EASYSHOST-INT-USE,Easyhost Internal Use SC HOSTWAY ROMANIA SRL SC HOSTWAY ROMANIA SRL,RO,HWRO-RIPE HWCB,HWRO-RIPE HWMB HWSI HWCB,ASSIGNED PA,ROHOSTWAY-MNT ROHOSTWAY-MNT ROHOSTWAY-MNT ROHOSTWAY-MNT,2017-12-05T11:14:16Z 2008-09-22T11:28:27Z 2010-11-08T15:45:08Z 2010-11-08T15:35:01Z,2017-12-05T11:15:57Z 2017-12-05T10:43:52Z 2010-11-08T15:45:08Z 2010-11-08T15:35:01Z,RIPE RIPE # Filtered RIPE RIPE,,INFRA-AW,"Str. Soldat Stefan Velicu, nr. 43, Bucharest, Romania, 023255",+40.724.678.464,HWRO-RIPE,89.36.24.0/24 89.36.24.0/24,AS35449 AS39756,vpn,,,,,,,,Easyhost NOC,abuse@easyhost.com,+40.318.057.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.36.90.0,this output has been filtered.,89.36.90.0 - 89.36.90.255,CNH-INTERNAL,City Network Hosting AB City Network Hosting AB,US,CNAB-RIPE MBER-RIPE JHED-RIPE,CNAB-RIPE MBER-RIPE JHED-RIPE,ASSIGNED PA,CNHAB-MNT CNHAB-MNT CNHAB-MNT,2016-08-10T11:36:08Z 2007-03-08T13:26:56Z 2016-01-23T16:34:10Z,2016-08-10T11:36:08Z 2013-12-09T14:43:43Z 2016-01-23T16:34:10Z,RIPE # Filtered RIPE # Filtered RIPE,,INFRA-AW,City Network Hosting AB Borgmastaregatan 18 SE-371 34 Karlskrona,,CNAB-RIPE,89.36.90.0/23,AS42695,vpn,,,,,,,,Citynetwork NOC,abuse@citynetwork.se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.36.212.0,this output has been filtered.,89.36.212.0 - 89.36.212.255,ARUBACLOUD-FR,Aruba Cloud Aruba.FR Network,FR,SANS-RIPE SS936-RIPE,AN3450-RIPE SC279-RIPE,ASSIGNED PA,ARUBA-MNT ARUBA-MNT ARUBAFR-MNT ARUBAFR-MNT,2015-10-27T10:16:51Z 2008-11-19T19:02:34Z 2012-09-20T06:28:55Z 2015-10-26T15:52:49Z,2015-10-27T10:16:51Z 2017-11-15T08:13:57Z 2016-04-07T14:15:10Z 2015-10-26T15:52:49Z,RIPE RIPE # Filtered RIPE RIPE,Eric Sansonny,,Aruba S.p.A. via S.Clemente 53 24036 Ponte San Pietro (BG) Italy Aruba SAS 92-98 boulevard Victor Hugo 92110 Clichy,+330141065225,AN3450-RIPE SANS-RIPE,89.36.212.0/22,AS199653,vpn,,48.86832824998001 2.362060546875,,,,,,ARUBA NOC,abuse@staff.aruba.it,+330146079808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR,,,,,,,,,
89.36.220.0,this output has been filtered.,89.36.220.0 - 89.36.220.255,ARUBAUK-NET,Aruba S.p.A. - CLoud Services UK ArubaCloud UK Network,GB,SS936-RIPE SS936-RIPE,AN3450-RIPE SC279-RIPE,ASSIGNED PA,ARUBA-MNT ARUBA-MNT ARUBA-MNT ARUBA-MNT,2016-01-15T13:58:53Z 2008-11-19T19:02:34Z 1970-01-01T00:00:00Z 2015-10-26T15:53:29Z,2016-01-15T13:58:53Z 2017-11-15T08:13:57Z 2017-11-15T08:14:40Z 2016-01-15T10:52:07Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,Susanna Santini,,"Aruba S.p.A. via S.Clemente 53 24036 Ponte San Pietro (BG) Italy Aruba S.p.A. Via S.Clemente, 53 24036 Ponte San Pietro (BG)",+39 0575 0505,AN3450-RIPE SS936-RIPE,89.36.220.0/22,AS199883,vpn,,51.5 -0.1,,,,,,ARUBA NOC,abuse@staff.aruba.it,+39 0575 862000,ARUBA-MNT,ARUBAUK-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.36.224.0,this output has been filtered.,89.36.224.0 - 89.36.224.127,M247-EU-DC1-Dedicated-Servers,M247 Europe SRL,RO,ME5262-RIPE PP13161-RIPE,ME5262-RIPE MP26073-RIPE,ASSIGNED PA,M247-EU-MNT RIPE-NCC-HM-MNT M247-EU-MNT M247-EU-MNT GLOBALAXS-MNT,2016-10-04T14:17:22Z 2014-01-06T11:23:03Z 2014-01-13T12:11:34Z 2015-08-11T11:58:10Z,2016-10-04T14:17:22Z 2016-05-26T11:49:08Z 2014-12-08T16:22:40Z 2015-08-11T11:58:10Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,,"11B Sos. Fabrica de Glucoza, 1st floor District 2 020331 Bucharest ROMANIA Sos. Fabrica de Glucoza, Nr 11B etaj 1, Sector 2, Bucuresti Romania",+40749654672,ME5262-RIPE,89.36.224.0/24,AS9009,vpn,ORG-MES6-RIPE,,ORG-MES6-RIPE,M247 Europe SRL,LIR,ME5262-RIPE,RIPE-NCC-HM-MNT M247-EU-MNT,M247 Europe,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.37.234.0,this output has been filtered.,89.37.234.0 - 89.37.234.255,LT-TESONET-20051129,Tesonet UK 5,GB,DB19827-RIPE DB19827-RIPE,DB19827-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT Tesonet-MNT RIPE-NCC-HM-MNT Tesonet-MNT Tesonet-MNT Tesonet-MNT,2015-12-23T11:19:51Z 2014-11-17T09:35:09Z 2014-11-17T09:58:36Z 2015-12-23T15:14:50Z,2016-05-20T14:09:18Z 2020-02-28T15:32:26Z 2014-11-17T09:58:36Z 2015-12-23T15:14:50Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,Darius Bereika,,"A. Gostauto st. 40A LT-03163 Vilnius LITHUANIA Kareiviu st. 6-530, LT-09117, Vilnius, Lithuania",+37060540733 +370 605 40733,DB19827-RIPE,89.37.234.0/24,AS201341,vpn,ORG-TL316-RIPE,,ORG-TL316-RIPE,Teso LT UAB,LIR,ID1816-RIPE,RIPE-NCC-HM-MNT Tesonet-MNT,,,,Tesonet-MNT,Tesonet-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.38.233.0,this output has been filtered.,89.38.233.0 - 89.38.233.255,HOST-AGE-RO,Host-Age.ro Gazduire Web SRL Poiana Narciselor 16/4 Bucuresti Sector 1 Romania 010158,ro,CS13914-RIPE,CS13914-RIPE,ASSIGNED PA,RO-MNT RO-MNT ETP-MNT NETVEILLANCE,2016-10-03T00:27:19Z 2016-10-03T00:27:19Z 2016-10-03T05:22:30Z,2019-01-16T04:54:09Z 2016-10-03T00:27:19Z 2016-10-03T05:22:30Z,RIPE RIPE # Filtered RIPE,COSMIN STANESCU,Registered through http://www.ip.ro/ip.html,Host-Age.ro Gazduire Web SRL Poiana Narciselor 16/4 Bucuresti Sector 1 Romania 010158,+40.373783783,CS13914-RIPE,89.38.233.0/24,AS31244,vpn,,,,,,HARG2-RIPE,,,,,RO-MNT,ETP-MNT NETVEILLANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.39.13.0,this output has been filtered.,89.39.12.0 - 89.39.13.255,BTS-TELECOM,BTS TELECOM & Hosting SRL Gh Iorga Nr. 1 Bucuresti Sector 5 Romania BTS POP Aviatiei,RO,PM7144-RIPE,PM7144-RIPE,ASSIGNED PA,MEDIASAT-MNT BTS-MNT BTS-MNT,2015-02-24T15:07:20Z 2006-02-03T08:08:56Z 2007-01-26T19:32:04Z,2015-08-18T07:13:59Z 2015-10-02T12:01:49Z 2007-01-26T19:32:04Z,RIPE RIPE # Filtered RIPE,PENCEA MIHAI,,BTS TELECOM & Hosting SRL Gh Iorga Nr 1 Bucuresti Sector 5 Romania,+40318.270.200,PM7144-RIPE,89.39.13.0/24,AS39345,vpn,,,,,,,,,,,MEDIASAT-MNT,BTS-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.39.14.0,this output has been filtered.,89.39.14.0 - 89.39.15.255,BTS-TELECOM,BTS TELECOM & Hosting SRL Gh Iorga Nr 1 Bucuresti Sector 5 Romania BTS POOL,RO,PM7144-RIPE,PM7144-RIPE,ASSIGNED PA,MEDIASAT-MNT BTS-MNT BTS-MNT,2015-02-24T15:16:36Z 2006-02-03T08:08:56Z 2007-01-26T19:33:35Z,2015-08-18T07:16:05Z 2015-10-02T12:01:49Z 2007-01-26T19:33:35Z,RIPE RIPE # Filtered RIPE,PENCEA MIHAI,,BTS TELECOM & Hosting SRL Gh Iorga Nr 1 Bucuresti Sector 5 Romania,+40318.270.200,PM7144-RIPE,89.39.14.0/24,AS39345,vpn,,,,,,,,,,,MEDIASAT-MNT,BTS-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.40.71.0,this output has been filtered.,89.40.71.0 - 89.40.71.127,RO-M247-Shared-Hosting-Services,Clues IPs,RO,ME5262-RIPE PP13161-RIPE,ME5262-RIPE MP26073-RIPE,ASSIGNED PA,M247-EU-MNT RIPE-NCC-HM-MNT M247-EU-MNT M247-EU-MNT CLUESON-MNT,2016-10-04T14:52:36Z 2014-01-06T11:23:03Z 2014-01-13T12:11:34Z 2014-02-26T02:40:39Z,2016-10-04T14:52:36Z 2016-05-26T11:49:08Z 2014-12-08T16:22:40Z 2014-02-26T02:40:39Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,,"11B Sos. Fabrica de Glucoza, 1st floor District 2 020331 Bucharest ROMANIA Sos. Fabrica de Glucoza, Nr 11B etaj 1, Sector 2, Bucuresti Romania",+40749654672,ME5262-RIPE,89.40.71.0/24,AS9009,vpn,ORG-MES6-RIPE,,ORG-MES6-RIPE,M247 Europe SRL,LIR,ME5262-RIPE,RIPE-NCC-HM-MNT M247-EU-MNT,M247 Europe,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.40.71.106,this output has been filtered.,89.40.71.0 - 89.40.71.127,RO-M247-Shared-Hosting-Services,Clues IPs,RO,ME5262-RIPE PP13161-RIPE,ME5262-RIPE MP26073-RIPE,ASSIGNED PA,M247-EU-MNT RIPE-NCC-HM-MNT M247-EU-MNT M247-EU-MNT CLUESON-MNT,2016-10-04T14:52:36Z 2014-01-06T11:23:03Z 2014-01-13T12:11:34Z 2014-02-26T02:40:39Z,2016-10-04T14:52:36Z 2016-05-26T11:49:08Z 2014-12-08T16:22:40Z 2014-02-26T02:40:39Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,,"11B Sos. Fabrica de Glucoza, 1st floor District 2 020331 Bucharest ROMANIA Sos. Fabrica de Glucoza, Nr 11B etaj 1, Sector 2, Bucuresti Romania",+40749654672,ME5262-RIPE,89.40.71.0/24,AS9009,vpn,ORG-MES6-RIPE,,ORG-MES6-RIPE,M247 Europe SRL,LIR,ME5262-RIPE,RIPE-NCC-HM-MNT M247-EU-MNT,M247 Europe,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
